,,,TUE 1 JUL 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week,Week Day,Date,Vehicle No.,Actual arrival time,Time on bay,Time of Departure,Actual departure time,Haulier,Customer Depot,Search,Ferry Time,Driver,Vehicle,Trailer,Trailer number,Vehicle Type,Pallet Type,ANW,ASH,MORAN,GRA,BAL,CRA,DUN,Crate Collect,Returns Collect,COST,SPECIAL / CANCELLED,BOOKING REF,LOAD NOTES,Booking Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,49,,,8:00,,MP WEAVER,,SAINSBURY'S EMERALD PARK|SAINSBURY'S EMERALD PARK|PFM Westerleigh Collection|Brierly Hill Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,49,,,8:00,,MP WEAVER,,SAINSBURY'S EMERALD PARK|SAINSBURY'S EMERALD PARK|PFM Westerleigh Collection|Brierly Hill Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,49,,,8:00,,MP WEAVER,,SAINSBURY'S EMERALD PARK|SAINSBURY'S EMERALD PARK|PFM Westerleigh Collection|Brierly Hill Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,49,,,8:00,,MP WEAVER,,SAINSBURY'S EMERALD PARK|SAINSBURY'S EMERALD PARK|PFM Westerleigh Collection|Brierly Hill Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,49,,,8:00,,MP WEAVER,,SAINSBURY'S EMERALD PARK|SAINSBURY'S EMERALD PARK|PFM Westerleigh Collection|Brierly Hill Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,49,,,8:00,,MP WEAVER,,SAINSBURY'S EMERALD PARK|SAINSBURY'S EMERALD PARK|PFM Westerleigh Collection|Brierly Hill Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,50,,,,,,TOTAL,,,,,,,,,0,0,0,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,50,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,50,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,50,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,50,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,50,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,50,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,50,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,50,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,50,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,50,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,51,,,8:00,,MORAN,TOTAL,SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|Noon Southall Stock Collection,,,,,,SD,,0,0,25,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,51,,,8:00,,MORAN,SAINSBURY'S GREENFORD,SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|Noon Southall Stock Collection,,,,,,SD,STD,,,19,,,,,,,,,R20014,,12:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,51,,,8:00,,MORAN,SAINSBURY'S GREENFORD,SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|Noon Southall Stock Collection,,,,,,SD,STD,,,4,,,,,,,,,,PFM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,51,,,8:00,,MORAN,SAINSBURY'S GREENFORD,SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|Noon Southall Stock Collection,,,,,,SD,STD,,,2,,,,,,,,,,NI CROSS DOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,51,,,8:00,,MORAN,Noon Southall Stock Collection,,,,,,,SD,,,,MULTIPLE DELIVERY,,,,,,,,,WMLMOR3-1300,,1:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,51,,,8:00,,MORAN,,SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,51,,,8:00,,MORAN,,SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,51,,,8:00,,MORAN,,SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,51,,,8:00,,MORAN,,SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,51,,,8:00,,MORAN,,SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,51,,,8:00,,MORAN,,SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|SAINSBURY'S GREENFORD|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,52,,,8:00,,MORAN,TOTAL,WAITROSE AYLESFORD CHILLED|Noon Southall Stock Collection,,,,,,SD,,0,0,23,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,52,,,8:00,,MORAN,WAITROSE AYLESFORD CHILLED,WAITROSE AYLESFORD CHILLED|Noon Southall Stock Collection,,,,,,SD,STD,,,23,,,,,,,,,,,1:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,52,,,8:00,,MORAN,Noon Southall Stock Collection,WAITROSE AYLESFORD CHILLED|Noon Southall Stock Collection,,,,,,SD,,,,MULTIPLE DELIVERY,,,,,,,,,WMLMOR5-1500,,3:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,52,,,8:00,,MORAN,,WAITROSE AYLESFORD CHILLED|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,52,,,8:00,,MORAN,,WAITROSE AYLESFORD CHILLED|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,52,,,8:00,,MORAN,,WAITROSE AYLESFORD CHILLED|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,52,,,8:00,,MORAN,,WAITROSE AYLESFORD CHILLED|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,52,,,8:00,,MORAN,,WAITROSE AYLESFORD CHILLED|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,52,,,8:00,,MORAN,,WAITROSE AYLESFORD CHILLED|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,52,,,8:00,,MORAN,,WAITROSE AYLESFORD CHILLED|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,52,,,8:00,,MORAN,,WAITROSE AYLESFORD CHILLED|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,53,,,8:30,,GMK,TOTAL,ALDI CARDIFF,,,,,,RIGID,,0,0,14,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,53,,,8:30,,GMK,ALDI CARDIFF,ALDI CARDIFF,,,,,,RIGID,EUR,,,14,,,,,,,,,,PFM,2:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,53,,,8:30,,GMK,,ALDI CARDIFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,53,,,8:30,,GMK,,ALDI CARDIFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,53,,,8:30,,GMK,,ALDI CARDIFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,53,,,8:30,,GMK,,ALDI CARDIFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,53,,,8:30,,GMK,,ALDI CARDIFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,53,,,8:30,,GMK,,ALDI CARDIFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,53,,,8:30,,GMK,,ALDI CARDIFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,53,,,8:30,,GMK,,ALDI CARDIFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,53,,,8:30,,GMK,,ALDI CARDIFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,54,,,9:00,,MP WEAVER,TOTAL,SAINSBURY'S BASINGSTOKE|Basingstoke Basket Collection - Noon|Noon Southall Stock Collection,,,,,,SD,,0,0,26,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,54,,,9:00,,MP WEAVER,SAINSBURY'S BASINGSTOKE,SAINSBURY'S BASINGSTOKE|Basingstoke Basket Collection - Noon|Noon Southall Stock Collection,,,,,,SD,STD,,,26,,,,,,,,,W20053,,1:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,54,,,9:00,,MP WEAVER,Basingstoke Basket Collection - Noon,SAINSBURY'S BASINGSTOKE|Basingstoke Basket Collection - Noon|Noon Southall Stock Collection,,,,,,SD,,,,,,,,,,,,,NOO5458/206789M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,54,,,9:00,,MP WEAVER,Noon Southall Stock Collection,SAINSBURY'S BASINGSTOKE|Basingstoke Basket Collection - Noon|Noon Southall Stock Collection,,,,,,SD,,,,MULTIPLE DELIVERY,,,,,,,,,WMLMOR6-1500,,3:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,54,,,9:00,,MP WEAVER,,SAINSBURY'S BASINGSTOKE|Basingstoke Basket Collection - Noon|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,54,,,9:00,,MP WEAVER,,SAINSBURY'S BASINGSTOKE|Basingstoke Basket Collection - Noon|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,54,,,9:00,,MP WEAVER,,SAINSBURY'S BASINGSTOKE|Basingstoke Basket Collection - Noon|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,54,,,9:00,,MP WEAVER,,SAINSBURY'S BASINGSTOKE|Basingstoke Basket Collection - Noon|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,54,,,9:00,,MP WEAVER,,SAINSBURY'S BASINGSTOKE|Basingstoke Basket Collection - Noon|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,54,,,9:00,,MP WEAVER,,SAINSBURY'S BASINGSTOKE|Basingstoke Basket Collection - Noon|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,54,,,9:00,,MP WEAVER,,SAINSBURY'S BASINGSTOKE|Basingstoke Basket Collection - Noon|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,55,,,9:00,,MP WEAVER,TOTAL,SAINSBURY'S NORTHAMPTON|Noon Southall Stock Collection,,,,,,SD,,0,0,26,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,55,,,9:00,,MP WEAVER,SAINSBURY'S NORTHAMPTON,SAINSBURY'S NORTHAMPTON|Noon Southall Stock Collection,,,,,,SD,STD,,,26,,,,,,,,,G20362,,11:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,55,,,9:00,,MP WEAVER,Noon Southall Stock Collection,SAINSBURY'S NORTHAMPTON|Noon Southall Stock Collection,,,,,,SD,,,,MULTIPLE DELIVERY,,,,,,,,,WMLMOR4-1400,,2:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,55,,,9:00,,MP WEAVER,,SAINSBURY'S NORTHAMPTON|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,55,,,9:00,,MP WEAVER,,SAINSBURY'S NORTHAMPTON|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,55,,,9:00,,MP WEAVER,,SAINSBURY'S NORTHAMPTON|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,55,,,9:00,,MP WEAVER,,SAINSBURY'S NORTHAMPTON|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,55,,,9:00,,MP WEAVER,,SAINSBURY'S NORTHAMPTON|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,55,,,9:00,,MP WEAVER,,SAINSBURY'S NORTHAMPTON|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,55,,,9:00,,MP WEAVER,,SAINSBURY'S NORTHAMPTON|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,55,,,9:00,,MP WEAVER,,SAINSBURY'S NORTHAMPTON|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,56,,,9:00,,MP WEAVER,TOTAL,SAINSBURY'S DARTFORD|ALDI CHELMSFORD,,,,,,SD,,0,0,28,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,56,,,9:00,,MP WEAVER,SAINSBURY'S DARTFORD,SAINSBURY'S DARTFORD|ALDI CHELMSFORD,,,,,,SD,STD,,,15,,,,,,,,,2R0197,,1:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,56,,,9:00,,MP WEAVER,ALDI CHELMSFORD,SAINSBURY'S DARTFORD|ALDI CHELMSFORD,,,,,,SD,EUR,,,13,,,,,,,,,,ON HEADBOARD / PFM,5:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,56,,,9:00,,MP WEAVER,,SAINSBURY'S DARTFORD|ALDI CHELMSFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,56,,,9:00,,MP WEAVER,,SAINSBURY'S DARTFORD|ALDI CHELMSFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
